,gene,pval,qval,log2fc,mean
34834,TADA2A,7.721783392917538e-58,4.788661960236719e-57,0.06718970394450911,0.12933774733931228
34835,AC016591.1,,,0.0,0.0
34836,PIK3R6,0.07752458853214207,0.12292309081363618,-0.060649781696744176,0.001316718336092731
34837,AC012354.5,,,0.0,0.0
34838,AL117190.6,,,0.0,0.0
34839,MIR6799,,,0.0,0.0
34840,AL118522.1,,,0.0,0.0
34841,AL136221.1,,,0.0,0.0
34842,AL136301.1,0.3173298659080288,0.3768156911490736,1060.616686214516,4.679410158383397e-05
34843,RNA5SP529,,,0.0,0.0
34844,AC004696.1,1.0231857128741712e-20,3.5277732360810487e-20,-0.8048405397044047,0.005431919681894563
34845,MIR8055,,,0.0,0.0
34846,MIR6737,,,0.0,0.0
34847,AL356102.1,,,0.0,0.0
34848,PHBP6,,,0.0,0.0
34849,U2,,,0.0,0.0
34850,BMS1P14,8.392372103158047e-06,1.9671864772348686e-05,-1.133601920005545,0.0009709439237622318
34851,TRBV11-3,,,0.0,0.0
34852,MIR6893,,,0.0,0.0
34853,RNA5SP411,,,0.0,0.0
34854,Metazoa_SRP,0.000182464774886143,0.0003948584570177669,-1062.0349895832358,0.0001250670685302523
34855,AL109614.1,,,0.0,0.0
34856,AC027250.1,,,0.0,0.0
34857,AC005393.1,0.003256532789688392,0.0063516975865219915,0.09982525537386985,0.004897527029291271
34858,AL445584.3,,,0.0,0.0
34859,AC108467.2,,,0.0,0.0
34860,AC004080.8,,,0.0,0.0
34861,Metazoa_SRP,,,0.0,0.0
34862,AC084824.5,3.958368046424811e-06,9.409304342434222e-06,0.17293230754088998,0.010793070880655337
34863,Metazoa_SRP,,,0.0,0.0
34864,Y_RNA,,,0.0,0.0
34865,RN7SL736P,,,0.0,0.0
34866,AL121985.3,,,0.0,0.0
34867,EIF5P2,,,0.0,0.0
34868,AP001059.1,,,0.0,0.0
34869,TRBV10-3,,,0.0,0.0
34870,MIR8064,,,0.0,0.0
34871,OR7G15P,,,0.0,0.0
34872,AC015914.2,,,0.0,0.0
34873,AC018630.2,0.20886166745538004,0.28647392477029127,0.37591281415507566,0.0005321223419094331
34874,RN7SL185P,,,0.0,0.0
34875,HNRNPCL2,,,0.0,0.0
34876,AL031591.1,,,0.0,0.0
34877,AC244157.2,,,0.0,0.0
34878,MIR6505,,,0.0,0.0
34879,AC068792.1,,,0.0,0.0
34880,SLC2AXP1,,,0.0,0.0
34881,AC026367.3,0.00024375566476414435,0.0005234797846265037,0.03449379548184397,0.004403192832970357
34882,5_8S_rRNA,,,0.0,0.0
34883,AL354751.3,0.15730335818763108,0.22281847255572587,-1059.2291342204846,1.788530467702109e-05
34884,AC145285.6,3.4136803108254184e-09,9.108406666881659e-09,-0.13559936455610747,0.011148029499017914
34885,Metazoa_SRP,,,0.0,0.0
34886,MIR8082,,,0.0,0.0
34887,AC243654.2,,,0.0,0.0
34888,AC016991.1,,,0.0,0.0
34889,MIR7975,,,0.0,0.0
34890,AC008622.3,,,0.0,0.0
34891,MIR6720,,,0.0,0.0
34892,OR4G6P,,,0.0,0.0
34893,AC092142.2,,,0.0,0.0
34894,CR589904.1,,,0.0,0.0
34895,RN7SL462P,,,0.0,0.0
34896,MIR6829,,,0.0,0.0
34897,AC008735.4,0.005573435490670847,0.01058988874809458,-0.7741913588879228,0.0006201577330962758
34898,AC022960.3,0.15729228906062503,0.22281847255572587,-0.6512111783138025,0.0003246822668717655
34899,MIR548AZ,,,0.0,0.0
34900,AC243830.3,0.3173298659080288,0.3768156911490736,-1058.8239252346093,1.3505674653215636e-05
34901,LINC00540,0.08352606060417575,0.12947032102600808,0.39836970143376726,0.0007804366378129306
34902,AC016769.4,,,0.0,0.0
34903,AC231759.1,,,0.0,0.0
34904,AL021155.2,,,0.0,0.0
34905,Z93929.2,,,0.0,0.0
34906,AC073869.2,,,0.0,0.0
34907,FKBP4P8,,,0.0,0.0
34908,AC004076.2,6.250502352933539e-16,1.961913177786257e-15,-0.02308076256750273,0.012816632940111898
34909,AC068944.2,0.9999739398963668,1.0,0.33027334005268183,0.00012007652078295836
34910,AC008534.2,,,0.0,0.0
34911,AC008740.2,,,0.0,0.0
34912,AC091769.1,0.15730335818763108,0.22281847255572587,-1059.210392489589,1.7654463306651325e-05
34913,AC025287.3,,,0.0,0.0
34914,Metazoa_SRP,,,0.0,0.0
34915,AL356515.1,2.1768379926923716e-09,5.843858324354593e-09,-0.5947137011608745,0.002150540446177424
34916,AC004079.3,,,0.0,0.0
34917,AL133243.3,1.0,1.0,2.0183008167429435,3.247112462006079e-05
34918,AL049692.3,,,0.0,0.0
34919,AC021424.4,,,0.0,0.0
34920,AC026271.4,,,0.0,0.0
34921,AL353726.1,,,0.0,0.0
34922,REXO1L10P,,,0.0,0.0
34923,AC097478.2,,,0.0,0.0
34924,RN7SL453P,,,0.0,0.0
34925,PCDHGB9P,0.0001474746217856549,0.00032132729192123626,-0.27303622643172987,0.001368126072564385
34926,Y_RNA,,,0.0,0.0
34927,AC018926.2,,,0.0,0.0
34928,AC104446.2,0.5270603342506992,0.5967151867597527,-0.5543837959622887,0.00018134256669551256
34929,AC010999.2,0.02221012925180418,0.03893566558433011,0.3390657755111854,0.00971608935462151
34930,AL359535.1,,,0.0,0.0
34931,AC130343.2,0.3835595577503914,0.44979798311549085,1.010893602831076,0.0006958013529845249
34932,AC007546.1,,,0.0,0.0
34933,Metazoa_SRP,,,0.0,0.0
34934,MIR7845,,,0.0,0.0
34935,AC244093.4,,,0.0,0.0
34936,MIR6806,,,0.0,0.0
34937,RN7SL428P,,,0.0,0.0
34938,AL353804.6,,,0.0,0.0
34939,GOLGA8IP,5.535031573391622e-05,0.0001237360789775684,-0.49207641976601213,0.0011234507523234444
34940,AC110741.3,,,0.0,0.0
34941,AP001347.2,,,0.0,0.0
34942,MIR6134,,,0.0,0.0
34943,AC011375.1,,,0.0,0.0
34944,AC089999.2,,,0.0,0.0
34945,BX088702.1,,,0.0,0.0
34946,AL109925.4,,,0.0,0.0
34947,AC010320.5,,,0.0,0.0
34948,AL136960.1,,,0.0,0.0
34949,AL359741.1,,,0.0,0.0
34950,IGKV1OR1-1,,,0.0,0.0
34951,MRGPRX8P,,,0.0,0.0
34952,MIR7151,,,0.0,0.0
34953,AC124319.2,0.13162014224752508,0.19554557866147482,1.3417779487222607,0.00028249769799206924
34954,5S_rRNA,,,0.0,0.0
34955,AL132655.7,,,0.0,0.0
34956,MIR6715A,,,0.0,0.0
34957,AL589745.2,,,0.0,0.0
34958,AC026124.2,,,0.0,0.0
34959,AC002401.4,0.22087304258556661,0.30217727848782566,0.23498509623879324,0.0004897994254801386
34960,AC245041.2,0.00603862074358636,0.011431522312791754,-0.2423822751261674,0.00036047441850947594
34961,AC063961.1,,,0.0,0.0
34962,SNORD115-46,,,0.0,0.0
34963,Metazoa_SRP,,,0.0,0.0
34964,AC004080.11,,,0.0,0.0
34965,AL121583.1,0.7871807015942441,0.8289295827361991,0.7184440383480468,0.0008119037116902121
34966,AL109925.5,,,0.0,0.0
34967,AC243585.2,4.149598248605943e-11,1.167365567545656e-10,-0.16639700457869286,0.009513916610569658
34968,AL392048.1,0.31733470624207705,0.3768156911490736,0.998114978553489,5.2415821937404584e-05
34969,MIR6739,,,0.0,0.0
34970,RNU1-153P,,,0.0,0.0
34971,AC090971.7,0.256880489192306,0.3454265184120432,-0.2183861411423131,0.0001723249702650692
34972,AL365204.3,,,0.0,0.0
34973,AL590283.1,,,0.0,0.0
34974,Y_RNA,,,0.0,0.0
34975,LINC01796,0.10827248128953275,0.163334537952145,-0.6574665221293257,0.00024160939935608447
34976,AL356752.1,,,0.0,0.0
34977,AC104073.3,,,0.0,0.0
34978,AC091179.4,,,0.0,0.0
34979,AP000944.2,,,0.0,0.0
34980,ZNF630-AS1,4.01527201844891e-14,1.2120891653219804e-13,-0.7075298870153015,0.005199683339028188
34981,MIR8077,,,0.0,0.0
34982,AC025048.5,,,0.0,0.0
34983,NF1P10,,,0.0,0.0
34984,AC245123.1,0.02629440452568374,0.04551055697454356,0.6266775715809889,0.02987664651138637
34985,AL359920.1,,,0.0,0.0
34986,AC009014.3,,,0.0,0.0
34987,MIR8078,,,0.0,0.0
34988,AL590410.1,,,0.0,0.0
34989,RN7SL495P,0.5637418569857895,0.6207000818680014,0.4399441048439984,2.546016768228706e-05
34990,OR52Q1P,,,0.0,0.0
34991,SNORD65,,,0.0,0.0
34992,BSNDP3,,,0.0,0.0
34993,AC007383.3,,,0.0,0.0
34994,AC018926.3,,,0.0,0.0
34995,AL772284.2,,,0.0,0.0
34996,AL445264.1,,,0.0,0.0
34997,Metazoa_SRP,,,0.0,0.0
34998,MIR6127,,,0.0,0.0
34999,U2,,,0.0,0.0
35000,AC023128.2,,,0.0,0.0
35001,AL442067.2,,,0.0,0.0
35002,AC010809.3,0.7665257020470382,0.8097173712559784,1.0030405683062151,0.00082319406231452
35003,RNA5-8SN4,,,0.0,0.0
35004,MIR7158,,,0.0,0.0
35005,TRAJ36,,,0.0,0.0
35006,Y_RNA,,,0.0,0.0
35007,Metazoa_SRP,,,0.0,0.0
35008,AL121890.2,4.590821547342752e-05,0.000103191246886233,-0.3837035375280863,0.002528053818636248
35009,MIR6752,,,0.0,0.0
35010,MIR6780B,,,0.0,0.0
35011,Y_RNA,,,0.0,0.0
35012,AC004466.3,0.6316853629803352,0.6899178954387643,0.6273764868616974,0.0006596650194230473
35013,MIR7111,,,0.0,0.0
35014,AC004079.4,,,0.0,0.0
35015,AL450487.1,,,0.0,0.0
35016,AL121757.3,,,0.0,0.0
35017,IGHV4-4,,,0.0,0.0
35018,LINC02227,0.0006732475286782781,0.001398543088959751,-1.1549496222863647,0.00031867394992471046
35019,AC118650.1,,,0.0,0.0
35020,Metazoa_SRP,,,0.0,0.0
35021,AL109755.2,,,0.0,0.0
35022,AL353804.5,,,0.0,0.0
35023,MIR8073,,,0.0,0.0
35024,AC022384.2,,,0.0,0.0
35025,AL138834.1,,,0.0,0.0
35026,AC123768.3,,,0.0,0.0
35027,AL033538.2,,,0.0,0.0
35028,Y_RNA,,,0.0,0.0
35029,AC117415.1,,,0.0,0.0
35030,Metazoa_SRP,,,0.0,0.0
35031,AC092375.3,,,0.0,0.0
35032,AL132655.6,,,0.0,0.0
35033,AL354718.3,8.62257532695988e-34,3.7118671913662334e-33,-0.6168751293987941,0.010240003375420834
35034,MIR6730,,,0.0,0.0
35035,AC016911.1,,,0.0,0.0
35036,MIR7159,,,0.0,0.0
35037,AF196972.2,,,0.0,0.0
35038,AC009053.4,,,0.0,0.0
35039,AC074050.4,,,0.0,0.0
35040,AL353626.2,,,0.0,0.0
35041,MIR6729,,,0.0,0.0
35042,AC231532.2,,,0.0,0.0
35043,AL117190.7,,,0.0,0.0
35044,MIR8080,,,0.0,0.0
35045,AL442125.2,,,0.0,0.0
35046,AL109618.3,,,0.0,0.0
35047,MIR7106,,,0.0,0.0
35048,H2AC16,,,0.0,0.0
35049,Y_RNA,,,0.0,0.0
35050,BX640515.1,,,0.0,0.0
35051,AC090116.1,,,0.0,0.0
35052,SNORD26,,,0.0,0.0
35053,TRBV15,,,0.0,0.0
35054,AC171558.4,,,0.0,0.0
35055,AF129408.2,,,0.0,0.0
35056,AP003900.1,0.0038896323922743845,0.007533403749119614,-2.782497167223679,0.0001507467299827504
35057,AC011718.1,,,0.0,0.0
35058,AL109925.3,,,0.0,0.0
35059,AL512624.2,,,0.0,0.0
35060,Metazoa_SRP,0.05877666460649885,0.09483666213893845,-1.6403106972224508,0.00010246087695624492
35061,RN7SL238P,,,0.0,0.0
35062,5_8S_rRNA,,,0.0,0.0
35063,AL022401.1,,,0.0,0.0
35064,MIR6074,,,0.0,0.0
35065,AC211486.5,0.12356811941592619,0.18471468029289573,0.3859161536516157,0.001354566037400492
35066,AC099778.2,,,0.0,0.0
35067,MIR6770-2,,,0.0,0.0
35068,5S_rRNA,,,0.0,0.0
35069,SAGE3P,,,0.0,0.0
35070,RN7SL321P,,,0.0,0.0
35071,PKD1L3,1.3888475467335513e-13,4.137440908963391e-13,-0.38553543157524045,0.007453373845851902
35072,AL022345.3,,,0.0,0.0
35073,MIR6165,,,0.0,0.0
35074,MIR6894,,,0.0,0.0
35075,AC007216.5,,,0.0,0.0
35076,Metazoa_SRP,,,0.0,0.0
35077,AC004080.10,,,0.0,0.0
35078,AL133467.6,,,0.0,0.0
35079,RN7SL628P,,,0.0,0.0
35080,AP006248.1,,,0.0,0.0
35081,AL137067.1,,,0.0,0.0
35082,BX664608.1,,,0.0,0.0
35083,RN7SL286P,,,0.0,0.0
35084,MIR8053,,,0.0,0.0
35085,AL138999.1,,,0.0,0.0
35086,AP000769.4,,,0.0,0.0
35087,AC084781.1,,,0.0,0.0
35088,MIR6724-3,,,0.0,0.0
35089,AC092156.1,,,0.0,0.0
35090,AL034550.2,2.080445849909365e-06,5.013544227009464e-06,-0.3611132725827042,0.001571742932721205
35091,RN7SL489P,,,0.0,0.0
35092,AC136475.10,0.36922314553096114,0.4339340003399346,-0.09850858214535416,0.0006691617816838845
35093,BX510359.6,,,0.0,0.0
35094,IGHV1OR21-1,,,0.0,0.0
35095,AL160412.1,9.356942532820477e-05,0.00020617523964002187,-1.0532142252603416,0.0009782519816869055
35096,AC007938.5,,,0.0,0.0
35097,LHX1-DT,2.7069448643072957e-05,6.164605416283341e-05,-0.7308997686372444,0.0015461462128206257
35098,AL031591.2,,,0.0,0.0
35099,RN7SL556P,0.3172137217679649,0.3768156911490736,1.8038228337162105,0.00021510859344001744
35100,AC213203.2,,,0.0,0.0
35101,AC002094.4,,,0.0,0.0
35102,RNA5SP531,,,0.0,0.0
35103,REXO1L6P,,,0.0,0.0
35104,AC009560.2,,,0.0,0.0
35105,AL121890.4,0.07710975045600676,0.12233659693016195,0.17330570713999635,0.0041758153707408315
35106,H2BP5,,,0.0,0.0
35107,Y_RNA,,,0.0,0.0
35108,AC138649.2,0.007519721983335812,0.014065464966938215,-1.5483743373095287,0.00020239947060546917
35109,Z99129.2,,,0.0,0.0
35110,REXO1L5P,,,0.0,0.0
35111,FP671120.2,,,0.0,0.0
35112,KDM5DP1,,,0.0,0.0
35113,AC009951.3,,,0.0,0.0
35114,AC004079.5,,,0.0,0.0
35115,Metazoa_SRP,,,0.0,0.0
35116,RN7SL473P,,,0.0,0.0
35117,MIR8058,,,0.0,0.0
35118,AC011716.1,0.31733470624207705,0.3768156911490736,-0.22797848953354544,3.7749146131940615e-05
35119,SEC22B4P,0.03217687385048129,0.05514092144692985,0.4725218479387084,0.01609588056851888
35120,AC104237.3,,,0.0,0.0
35121,7SK,,,0.0,0.0
35122,AC008497.1,,,0.0,0.0
35123,MRPL57P3,0.08324293170539838,0.12918039568839096,-1.5476899992077624,0.00023404798338802393
35124,Z99774.2,,,0.0,0.0
35125,EIF3FP1,,,0.0,0.0
35126,MIR6891,,,0.0,0.0
35127,AC145212.1,5.210521491561099e-292,2.167372160168788e-290,-0.40503190375555836,0.5220918514123138
35128,GPR179,7.445435925974205e-05,0.0001652122763097485,-0.42726978702753676,0.0011426349606004347
35129,Metazoa_SRP,,,0.0,0.0
35130,MIR6881,,,0.0,0.0
35131,LINC02338,0.27449365649020074,0.3678257473302957,0.30730223418907027,0.0008783741370798489
35132,5_8S_rRNA,,,0.0,0.0
35133,MIR6833,,,0.0,0.0
35134,AL627390.2,,,0.0,0.0
35135,AC118758.2,,,0.0,0.0
35136,AL359854.1,,,0.0,0.0
35137,AC026951.2,0.5637418569857895,0.6207000818680014,0.40900279097487013,4.873762451485729e-05
35138,AL354696.1,,,0.0,0.0
35139,AC245407.1,,,0.0,0.0
35140,AC087633.2,0.014000881124775254,0.025298125509374814,-0.15752454881714334,0.0011972145466508737
35141,AL354709.2,,,0.0,0.0
35142,AL391261.4,,,0.0,0.0
35143,AC126755.5,,,0.0,0.0
35144,AL353684.1,,,0.0,0.0
35145,AC097478.3,1.3487328355071816e-15,4.203633415009786e-15,-1.1577965088976434,0.0027297013969047445
35146,AL445647.2,,,0.0,0.0
35147,AC007906.2,0.11663155781612511,0.17487390271958125,-0.5232047664792908,0.00048424406673511477
35148,U6,,,0.0,0.0
35149,RN7SL469P,,,0.0,0.0
35150,MIR6856,,,0.0,0.0
35151,MIR8061,,,0.0,0.0
35152,CCL3,0.4668958626924832,0.5361671043924434,-0.20889782653416408,0.0003159090882776769
35153,MIR7854,,,0.0,0.0
35154,MIR6827,,,0.0,0.0
35155,AC008406.3,,,0.0,0.0
35156,AL627230.2,,,0.0,0.0
35157,Metazoa_SRP,,,0.0,0.0
35158,U6,,,0.0,0.0
35159,AL109811.3,2.660646557834237e-35,1.17292554838135e-34,0.1416436841857034,0.0917840556255755
35160,Z98752.3,7.749059709600757e-13,2.268746527241494e-12,0.20021187750183367,0.03603166280039888
35161,AC015599.2,,,0.0,0.0
35162,FP325317.1,0.9999521254901429,1.0,2.418795929185689,5.687100584223386e-05
35163,RNVU1-4,,,0.0,0.0
35164,AC098657.3,,,0.0,0.0
35165,FP671120.3,,,0.0,0.0
35166,Y_RNA,,,0.0,0.0
35167,AL357033.4,,,0.0,0.0
35168,AL590808.1,,,0.0,0.0
35169,NBEAP5,2.892579934291689e-10,7.947691002099382e-10,-4.329595577781737,0.000616886592650711
35170,AC010654.1,9.322697574828238e-11,2.5986712907294735e-10,-1.1261902527887868,0.002922745249886035
35171,AC139769.3,0.00269778749514949,0.0053029260313268494,-1061.3139092777908,7.587106306962258e-05
35172,Metazoa_SRP,1.022112711153132e-11,2.9143559470445734e-11,-1.0266874024315404,0.0018398522033803355
35173,AL132765.2,,,0.0,0.0
35174,U1,,,0.0,0.0
35175,AP001065.4,,,0.0,0.0
35176,7SK,,,0.0,0.0
35177,AC012354.7,,,0.0,0.0
35178,AC090246.1,,,0.0,0.0
35179,RNU1-5P,,,0.0,0.0
35180,MIR3118-3,,,0.0,0.0
35181,AC084782.3,0.007521160079643805,0.014065464966938215,-2.067281169035129,0.0001944873142292832
35182,U2,,,0.0,0.0
35183,MIR6784,,,0.0,0.0
35184,AL589743.5,,,0.0,0.0
35185,AL929601.4,,,0.0,0.0
35186,SRCIN1,7.893306920971408e-117,1.0119474438184811e-115,-0.20304041327603867,1.3892694171227113
35187,SNORD49A,,,0.0,0.0
35188,AC133919.3,,,0.0,0.0
35189,AC048344.4,,,0.0,0.0
35190,RNU1-6P,,,0.0,0.0
35191,RNU6-489P,,,0.0,0.0
35192,AL591926.3,,,0.0,0.0
35193,AC108002.2,0.7055636928084972,0.7530178644339439,1.117251814470874,0.00013236697505690214
35194,NPAP1P7,,,0.0,0.0
35195,AL390239.1,,,0.0,0.0
35196,SPDYE20P,0.13904220303518008,0.2055847857020547,-0.2833222702520819,0.0007425000172590319
35197,AL021879.1,,,0.0,0.0
35198,MIR6724-1,,,0.0,0.0
35199,AL161616.1,,,0.0,0.0
35200,AL139231.1,0.14424743459765288,0.21292045686436176,0.34326990520011874,0.0005339279749348644
35201,PLEKHG4,4.2254527310902944e-123,5.754045745532609e-122,-1.3825959387948046,0.02148301247987531
35202,SAMD4A,0.0,0.0,-2.3890807006240635,0.5095377676275623
35203,S100A4,4.961390745750114e-05,0.00011129101035827789,-0.65419522689884,0.0024001025092416843
35204,ARHGAP42P3,0.3173298659080288,0.3768156911490736,-1059.1845149498658,1.7340619307832424e-05
35205,AL590440.1,0.9998758696030359,1.0,1.3606129759150434,0.00012786606590679085
35206,TUBB2BP1,0.00025532023244256814,0.0005473282039229623,-1.0757911153400601,0.0003434083850318394
35207,C8orf86,0.03324135049602965,0.05671003566757955,0.4141083524333117,0.0016739602429148219
35208,BLOC1S2,2.9005347670297364e-72,2.1880058541549597e-71,-0.07542773885901749,0.08762907974285397
35209,CTBP2P2,0.00041783801253640396,0.0008812877915118773,-0.9900685127535128,0.00044924714091772026
35210,OR2L13,7.260600613592817e-12,2.0779944759191282e-11,0.23647970962308848,0.0219497167671529
35211,R3HDM2P2,0.3173298659080288,0.3768156911490736,-1058.5814659338055,1.1416389073950699e-05
35212,ZNF681,1.3421018126204126e-36,6.054554021366678e-36,-0.2528554202340535,0.022613559880548938
35213,AC006042.2,0.3173298659080288,0.3768156911490736,-1058.1038869684578,8.199043062200956e-06
35214,RNF10,1.0072599847108004e-103,1.1244834438163175e-102,-0.04315624212859321,0.3117181624290761
35215,ZNF603P,1.231886805050185e-24,4.5543713415507616e-24,-0.31313168431078614,0.0123469698485165
35216,AP003717.4,5.787405508998007e-06,1.366243647483532e-05,-0.16601046364494765,0.002791206274487589
35217,AC080079.2,0.04107398009473105,0.06892892130979762,-0.6810384606410798,0.0005019207095038285
35218,AC092447.5,0.0002653066618681311,0.0005678734020841262,-0.6407645267418911,0.0008857803477940629
35219,GRAMD1B,9.563329201562158e-55,5.668667847509666e-54,-0.525825917890384,0.022651632761197034
35220,TRGV2,,,0.0,0.0
35221,KIAA0895L,1.9895457682587726e-62,1.3158422645755207e-61,-0.21718212832355197,0.05108878668395385
35222,AC027601.5,1.4119309968814805e-83,1.2262911977018047e-82,-1.120101308747471,0.028975085594339176
35223,HRCT1,0.22524177453049887,0.30752459742203814,-0.07893290549961067,0.00031558747462596097
35224,AC068580.5,0.3173298659080288,0.3768156911490736,-1058.758569376235,1.2907502259716783e-05
35225,RPS6P12,0.3173298659080288,0.3768156911490736,-1058.7130034205352,1.2506203473945407e-05
35226,HS6ST2-AS1,,,0.0,0.0
35227,STK40,2.6138014167331507e-44,1.3247015373818371e-43,0.0016961758379188485,0.06360813429150965
35228,NCDN,1.0071130228478724e-15,3.1484263535075186e-15,0.326984363150289,0.06141799820452885
35229,AL109767.1,0.3173298659080288,0.3768156911490736,-1059.582042742652,2.284190882431352e-05
35230,AC244035.4,0.058756441020762606,0.09483666213893845,-5.363879416084344,0.00014662450181913454
35231,C15orf61,8.44465163303541e-10,2.2923775756762267e-09,0.3521510346866055,0.05214526399948536
35232,AC110620.2,3.613160402687759e-11,1.0180332593596761e-10,-1.2163642905434326,0.001310797632960262
35233,PCDH18,4.1534482251314413e-13,1.2242181811244541e-12,-1.3454100218895753,0.0015443212655392145
35234,KRT77,,,0.0,0.0
35235,AC012433.2,,,0.0,0.0
35236,S100A13,0.0,0.0,-0.9664912747224194,0.13280337475042014
35237,AC006144.2,0.0218199530459258,0.03828086614586357,-0.5720689309241266,0.00024469954805304443
35238,LPCAT2BP,,,0.0,0.0
35239,OTUD6A,0.03389188023326671,0.05759035011585997,-1.4892376732306631,9.717561472668082e-05
35240,HGC6.3,0.00015584155023556478,0.00033901654279620266,-1.411624030629752,0.0004182570140567511
35241,AL592309.2,0.15730335818763108,0.22281847255572587,-1060.091834785232,3.252333631163586e-05
35242,AC016876.2,2.2262314003722164e-07,5.583456346562809e-07,0.1556217772119816,0.02169169721645088
35243,JPT1,7.030629444033359e-43,3.489852046333494e-42,-0.25974845757781023,0.027465238676305556
35244,GCLM,3.801006698645859e-130,5.561672704754397e-129,-0.5959316937100034,0.06512569282068226
35245,RNH1,0.12205164695844965,0.18257672853091156,0.5063414071041394,0.5212917260859375
35246,AC109133.1,0.03389188023326671,0.05759035011585997,-1.810032058150124,0.00015291761930713048
35247,MTND1P21,,,0.0,0.0
35248,RRP7A,3.232143794256487e-34,1.4007181852679783e-33,0.010413245226089501,0.05596908957091125
35249,NR1H3,2.1697191020522495e-07,5.44602353270058e-07,0.3582394042118957,0.029994972597991727
35250,Z97832.1,6.135220505212049e-06,1.4456658731576346e-05,-1.050657623739481,0.0010594798353374525
35251,AC007106.2,0.0,0.0,-3.791814436495417,0.10350148951803827
35252,AC023274.2,0.15730335818763108,0.22281847255572587,-1059.491933018367,2.145886085849895e-05
35253,ZNF250,1.0851007855422002e-13,3.2399114591904167e-13,0.2245458007703201,0.03598439718206262
35254,AP001625.2,,,0.0,0.0
35255,TMEM18-DT,3.2048844046655983e-19,1.0747448124147916e-18,-0.25973926713469875,0.011752126452299722
35256,PLEKHB1,5.933810391226647e-98,6.197643737020769e-97,-0.11834176012776138,0.5911426987794074
35257,AL031429.1,,,0.0,0.0
35258,CBWD6,6.881394488834151e-31,2.8287290194579655e-30,-0.6877362838157586,0.01147479484111415
35259,AL451166.1,0.09558866379565382,0.14631322608839012,-0.4716326398249084,0.00012806687215980543
35260,MMP23B,0.0003279418735435381,0.0006972012758484482,-0.9017434366429882,0.0005939773897958813
35261,HMGB1,2.905859770272948e-103,3.224201192980194e-102,-0.1202618409944947,1.089703227466758
35262,ALKAL2,1.1680905378061492e-138,1.8575369645863896e-137,-1.9021284453084173,0.01727528597121438
35263,PNMA6A,0.0008710198872972573,0.0017932977164760505,0.22318340427889932,0.004452043180555063
35264,EHD2,1.477938228142619e-05,3.415978305653022e-05,-1.216245271779593,0.0011470539322882747
35265,AL591468.1,,,0.0,0.0
35266,PNRC2,3.688889373381666e-51,2.0776653792252512e-50,-0.02480942548765972,0.06438892681828315
35267,SPANXN3,,,0.0,0.0
35268,AC112492.5,,,0.0,0.0
35269,AC103871.1,0.3173814970848625,0.3768156911490736,0.7292249920852493,0.00016514440059551774
35270,AC100810.7,1.866995916264211e-36,8.399607793304873e-36,-0.43234351005441346,0.013731560482296451
35271,ZNF724,2.599679811931287e-07,6.499114244091982e-07,-0.23483817485737624,0.002748368508975317
35272,RPSAP16,,,0.0,0.0
35273,BHLHE40-AS1,0.5604239175531005,0.6207000818680014,0.7320499657708389,0.0014228529794797374
35274,AL450468.1,,,0.0,0.0
35275,LINC01883,0.5637418569857895,0.6207000818680014,0.31323123284509885,5.5967587852583785e-05
35276,ZNF763,2.896338493075378e-09,7.747563132768749e-09,-0.17956010093179595,0.007359521633953993
35277,LINC01638,0.3173298659080288,0.3768156911490736,1059.1108063823976,1.6476923076923078e-05
35278,HGH1,0.146261436904456,0.21553423843338423,0.5211193243884558,0.007118874472265816
35279,AC073909.1,0.5637418569857895,0.6207000818680014,1.4538066359707564,3.143189400151546e-05
35280,ZNF585A,0.0006167496338883878,0.001285313928262066,0.15344683434468062,0.005554398148336609
